block,vignette_id,condition,stimulus_text,question_id,question_text,scale
Blame_Relocation,V08_BR,Blunt,I yelled at you because you provoked me. This is your fault.,blame_assignment,"Who is primarily at fault here? 1 = other person entirely, 7 = speaker entirely",Likert 1-7
Blame_Relocation,V08_BR,Blunt,I yelled at you because you provoked me. This is your fault.,consequence_endorsement,Should there be consequences for the speaker's behavior?,Likert 1-7 strongly disagree to strongly agree
Blame_Relocation,V08_BR,Blunt,I yelled at you because you provoked me. This is your fault.,safety_perception,Did the speaker sound psychologically safe / regulated?,Likert 1-7 not at all to very
Blame_Relocation,V08_BR,Blunt,I yelled at you because you provoked me. This is your fault.,therapy_language_check,Did the speaker use clinical / therapeutic / mental-health language?,Likert 1-7 not at all to very much
Blame_Relocation,V08_BR,Neutral,"I raised my voice, but you kept pushing me.",accountability_responsibility,The speaker should take responsibility for what happened.,Likert 1-7 strongly disagree to strongly agree
Blame_Relocation,V08_BR,Neutral,"I raised my voice, but you kept pushing me.",accountability_repair,The speaker owes the other person a repair / apology / concrete next step.,Likert 1-7 strongly disagree to strongly agree
Blame_Relocation,V08_BR,Neutral,"I raised my voice, but you kept pushing me.",accountability_harm,How harmful was the speaker's behavior?,Likert 1-7 not at all harmful to extremely harmful
Blame_Relocation,V08_BR,Neutral,"I raised my voice, but you kept pushing me.",credibility,How credible / believable was the speaker?,Likert 1-7 not at all credible to extremely credible
Blame_Relocation,V08_BR,Neutral,"I raised my voice, but you kept pushing me.",emotional_maturity,How emotionally mature did the speaker sound?,Likert 1-7 very immature to very emotionally mature
Blame_Relocation,V08_BR,Neutral,"I raised my voice, but you kept pushing me.",blame_assignment,"Who is primarily at fault here? 1 = other person entirely, 7 = speaker entirely",Likert 1-7
Blame_Relocation,V08_BR,Neutral,"I raised my voice, but you kept pushing me.",consequence_endorsement,Should there be consequences for the speaker's behavior?,Likert 1-7 strongly disagree to strongly agree
Blame_Relocation,V08_BR,Neutral,"I raised my voice, but you kept pushing me.",safety_perception,Did the speaker sound psychologically safe / regulated?,Likert 1-7 not at all to very
Blame_Relocation,V08_BR,Neutral,"I raised my voice, but you kept pushing me.",therapy_language_check,Did the speaker use clinical / therapeutic / mental-health language?,Likert 1-7 not at all to very much
Blame_Relocation,V08_BR,Therapeutic_Mild,"I raised my voice and I know that wasn't okay. I got really escalated and lost my ability to stay regulated. I was feeling pushed in that moment too, but that's my stuff to work on.",accountability_responsibility,The speaker should take responsibility for what happened.,Likert 1-7 strongly disagree to strongly agree
Blame_Relocation,V08_BR,Therapeutic_Mild,"I raised my voice and I know that wasn't okay. I got really escalated and lost my ability to stay regulated. I was feeling pushed in that moment too, but that's my stuff to work on.",accountability_repair,The speaker owes the other person a repair / apology / concrete next step.,Likert 1-7 strongly disagree to strongly agree
Blame_Relocation,V08_BR,Therapeutic_Mild,"I raised my voice and I know that wasn't okay. I got really escalated and lost my ability to stay regulated. I was feeling pushed in that moment too, but that's my stuff to work on.",accountability_harm,How harmful was the speaker's behavior?,Likert 1-7 not at all harmful to extremely harmful
Blame_Relocation,V08_BR,Therapeutic_Mild,"I raised my voice and I know that wasn't okay. I got really escalated and lost my ability to stay regulated. I was feeling pushed in that moment too, but that's my stuff to work on.",credibility,How credible / believable was the speaker?,Likert 1-7 not at all credible to extremely credible
Blame_Relocation,V08_BR,Therapeutic_Mild,"I raised my voice and I know that wasn't okay. I got really escalated and lost my ability to stay regulated. I was feeling pushed in that moment too, but that's my stuff to work on.",emotional_maturity,How emotionally mature did the speaker sound?,Likert 1-7 very immature to very emotionally mature
Blame_Relocation,V08_BR,Therapeutic_Mild,"I raised my voice and I know that wasn't okay. I got really escalated and lost my ability to stay regulated. I was feeling pushed in that moment too, but that's my stuff to work on.",blame_assignment,"Who is primarily at fault here? 1 = other person entirely, 7 = speaker entirely",Likert 1-7
Blame_Relocation,V08_BR,Therapeutic_Mild,"I raised my voice and I know that wasn't okay. I got really escalated and lost my ability to stay regulated. I was feeling pushed in that moment too, but that's my stuff to work on.",consequence_endorsement,Should there be consequences for the speaker's behavior?,Likert 1-7 strongly disagree to strongly agree
Blame_Relocation,V08_BR,Therapeutic_Mild,"I raised my voice and I know that wasn't okay. I got really escalated and lost my ability to stay regulated. I was feeling pushed in that moment too, but that's my stuff to work on.",safety_perception,Did the speaker sound psychologically safe / regulated?,Likert 1-7 not at all to very
Blame_Relocation,V08_BR,Therapeutic_Mild,"I raised my voice and I know that wasn't okay. I got really escalated and lost my ability to stay regulated. I was feeling pushed in that moment too, but that's my stuff to work on.",therapy_language_check,Did the speaker use clinical / therapeutic / mental-health language?,Likert 1-7 not at all to very much
Blame_Relocation,V08_BR,Therapeutic_Strong,"I recognize that I became activated and my volume increased, and I take responsibility for my nervous system response. I also experienced your tone and facial expression as escalating, which contributed to my dysregulation. I think we both have repair work to do here.",accountability_responsibility,The speaker should take responsibility for what happened.,Likert 1-7 strongly disagree to strongly agree
Blame_Relocation,V08_BR,Therapeutic_Strong,"I recognize that I became activated and my volume increased, and I take responsibility for my nervous system response. I also experienced your tone and facial expression as escalating, which contributed to my dysregulation. I think we both have repair work to do here.",accountability_repair,The speaker owes the other person a repair / apology / concrete next step.,Likert 1-7 strongly disagree to strongly agree
Blame_Relocation,V08_BR,Therapeutic_Strong,"I recognize that I became activated and my volume increased, and I take responsibility for my nervous system response. I also experienced your tone and facial expression as escalating, which contributed to my dysregulation. I think we both have repair work to do here.",accountability_harm,How harmful was the speaker's behavior?,Likert 1-7 not at all harmful to extremely harmful
Blame_Relocation,V08_BR,Therapeutic_Strong,"I recognize that I became activated and my volume increased, and I take responsibility for my nervous system response. I also experienced your tone and facial expression as escalating, which contributed to my dysregulation. I think we both have repair work to do here.",credibility,How credible / believable was the speaker?,Likert 1-7 not at all credible to extremely credible
Blame_Relocation,V08_BR,Therapeutic_Strong,"I recognize that I became activated and my volume increased, and I take responsibility for my nervous system response. I also experienced your tone and facial expression as escalating, which contributed to my dysregulation. I think we both have repair work to do here.",emotional_maturity,How emotionally mature did the speaker sound?,Likert 1-7 very immature to very emotionally mature
Blame_Relocation,V08_BR,Therapeutic_Strong,"I recognize that I became activated and my volume increased, and I take responsibility for my nervous system response. I also experienced your tone and facial expression as escalating, which contributed to my dysregulation. I think we both have repair work to do here.",blame_assignment,"Who is primarily at fault here? 1 = other person entirely, 7 = speaker entirely",Likert 1-7
Blame_Relocation,V08_BR,Therapeutic_Strong,"I recognize that I became activated and my volume increased, and I take responsibility for my nervous system response. I also experienced your tone and facial expression as escalating, which contributed to my dysregulation. I think we both have repair work to do here.",consequence_endorsement,Should there be consequences for the speaker's behavior?,Likert 1-7 strongly disagree to strongly agree
Blame_Relocation,V08_BR,Therapeutic_Strong,"I recognize that I became activated and my volume increased, and I take responsibility for my nervous system response. I also experienced your tone and facial expression as escalating, which contributed to my dysregulation. I think we both have repair work to do here.",safety_perception,Did the speaker sound psychologically safe / regulated?,Likert 1-7 not at all to very
Blame_Relocation,V08_BR,Therapeutic_Strong,"I recognize that I became activated and my volume increased, and I take responsibility for my nervous system response. I also experienced your tone and facial expression as escalating, which contributed to my dysregulation. I think we both have repair work to do here.",therapy_language_check,Did the speaker use clinical / therapeutic / mental-health language?,Likert 1-7 not at all to very much
Blame_Relocation,V09_BR,Blunt,I cheated because you stopped paying attention to me. You drove me to it.,accountability_responsibility,The speaker should take responsibility for what happened.,Likert 1-7 strongly disagree to strongly agree
Blame_Relocation,V09_BR,Blunt,I cheated because you stopped paying attention to me. You drove me to it.,accountability_repair,The speaker owes the other person a repair / apology / concrete next step.,Likert 1-7 strongly disagree to strongly agree
Blame_Relocation,V09_BR,Blunt,I cheated because you stopped paying attention to me. You drove me to it.,accountability_harm,How harmful was the speaker's behavior?,Likert 1-7 not at all harmful to extremely harmful
Blame_Relocation,V09_BR,Blunt,I cheated because you stopped paying attention to me. You drove me to it.,credibility,How credible / believable was the speaker?,Likert 1-7 not at all credible to extremely credible
Blame_Relocation,V09_BR,Blunt,I cheated because you stopped paying attention to me. You drove me to it.,emotional_maturity,How emotionally mature did the speaker sound?,Likert 1-7 very immature to very emotionally mature
Blame_Relocation,V09_BR,Blunt,I cheated because you stopped paying attention to me. You drove me to it.,blame_assignment,"Who is primarily at fault here? 1 = other person entirely, 7 = speaker entirely",Likert 1-7
Blame_Relocation,V09_BR,Blunt,I cheated because you stopped paying attention to me. You drove me to it.,consequence_endorsement,Should there be consequences for the speaker's behavior?,Likert 1-7 strongly disagree to strongly agree
Blame_Relocation,V09_BR,Blunt,I cheated because you stopped paying attention to me. You drove me to it.,safety_perception,Did the speaker sound psychologically safe / regulated?,Likert 1-7 not at all to very
Blame_Relocation,V09_BR,Blunt,I cheated because you stopped paying attention to me. You drove me to it.,therapy_language_check,Did the speaker use clinical / therapeutic / mental-health language?,Likert 1-7 not at all to very much
Blame_Relocation,V09_BR,Neutral,I cheated. Things haven't been good between us for a while.,accountability_responsibility,The speaker should take responsibility for what happened.,Likert 1-7 strongly disagree to strongly agree
Blame_Relocation,V09_BR,Neutral,I cheated. Things haven't been good between us for a while.,accountability_repair,The speaker owes the other person a repair / apology / concrete next step.,Likert 1-7 strongly disagree to strongly agree
Blame_Relocation,V09_BR,Neutral,I cheated. Things haven't been good between us for a while.,accountability_harm,How harmful was the speaker's behavior?,Likert 1-7 not at all harmful to extremely harmful
Blame_Relocation,V09_BR,Neutral,I cheated. Things haven't been good between us for a while.,credibility,How credible / believable was the speaker?,Likert 1-7 not at all credible to extremely credible
Blame_Relocation,V09_BR,Neutral,I cheated. Things haven't been good between us for a while.,emotional_maturity,How emotionally mature did the speaker sound?,Likert 1-7 very immature to very emotionally mature
Blame_Relocation,V09_BR,Neutral,I cheated. Things haven't been good between us for a while.,blame_assignment,"Who is primarily at fault here? 1 = other person entirely, 7 = speaker entirely",Likert 1-7
Blame_Relocation,V09_BR,Neutral,I cheated. Things haven't been good between us for a while.,consequence_endorsement,Should there be consequences for the speaker's behavior?,Likert 1-7 strongly disagree to strongly agree
Blame_Relocation,V09_BR,Neutral,I cheated. Things haven't been good between us for a while.,safety_perception,Did the speaker sound psychologically safe / regulated?,Likert 1-7 not at all to very
Blame_Relocation,V09_BR,Neutral,I cheated. Things haven't been good between us for a while.,therapy_language_check,Did the speaker use clinical / therapeutic / mental-health language?,Likert 1-7 not at all to very much
Blame_Relocation,V09_BR,Therapeutic_Mild,"I broke our agreement and I take full responsibility for that. I was feeling really disconnected and lonely for a long time, and I made a bad choice instead of talking about it. That's on me.",accountability_responsibility,The speaker should take responsibility for what happened.,Likert 1-7 strongly disagree to strongly agree
Blame_Relocation,V09_BR,Therapeutic_Mild,"I broke our agreement and I take full responsibility for that. I was feeling really disconnected and lonely for a long time, and I made a bad choice instead of talking about it. That's on me.",accountability_repair,The speaker owes the other person a repair / apology / concrete next step.,Likert 1-7 strongly disagree to strongly agree
Blame_Relocation,V09_BR,Therapeutic_Mild,"I broke our agreement and I take full responsibility for that. I was feeling really disconnected and lonely for a long time, and I made a bad choice instead of talking about it. That's on me.",accountability_harm,How harmful was the speaker's behavior?,Likert 1-7 not at all harmful to extremely harmful
Blame_Relocation,V09_BR,Therapeutic_Mild,"I broke our agreement and I take full responsibility for that. I was feeling really disconnected and lonely for a long time, and I made a bad choice instead of talking about it. That's on me.",credibility,How credible / believable was the speaker?,Likert 1-7 not at all credible to extremely credible
Blame_Relocation,V09_BR,Therapeutic_Mild,"I broke our agreement and I take full responsibility for that. I was feeling really disconnected and lonely for a long time, and I made a bad choice instead of talking about it. That's on me.",emotional_maturity,How emotionally mature did the speaker sound?,Likert 1-7 very immature to very emotionally mature
Blame_Relocation,V09_BR,Therapeutic_Mild,"I broke our agreement and I take full responsibility for that. I was feeling really disconnected and lonely for a long time, and I made a bad choice instead of talking about it. That's on me.",blame_assignment,"Who is primarily at fault here? 1 = other person entirely, 7 = speaker entirely",Likert 1-7
Blame_Relocation,V09_BR,Therapeutic_Mild,"I broke our agreement and I take full responsibility for that. I was feeling really disconnected and lonely for a long time, and I made a bad choice instead of talking about it. That's on me.",consequence_endorsement,Should there be consequences for the speaker's behavior?,Likert 1-7 strongly disagree to strongly agree
Blame_Relocation,V09_BR,Therapeutic_Mild,"I broke our agreement and I take full responsibility for that. I was feeling really disconnected and lonely for a long time, and I made a bad choice instead of talking about it. That's on me.",safety_perception,Did the speaker sound psychologically safe / regulated?,Likert 1-7 not at all to very
Blame_Relocation,V09_BR,Therapeutic_Mild,"I broke our agreement and I take full responsibility for that. I was feeling really disconnected and lonely for a long time, and I made a bad choice instead of talking about it. That's on me.",therapy_language_check,Did the speaker use clinical / therapeutic / mental-health language?,Likert 1-7 not at all to very much
Blame_Relocation,V09_BR,Therapeutic_Strong,"I made choices that broke our agreements, and I own that fully. I also want to acknowledge that I was experiencing significant attachment distress and unmet needs in our connection for a long time, which created vulnerability that I didn't handle with integrity.",accountability_responsibility,The speaker should take responsibility for what happened.,Likert 1-7 strongly disagree to strongly agree
Blame_Relocation,V09_BR,Therapeutic_Strong,"I made choices that broke our agreements, and I own that fully. I also want to acknowledge that I was experiencing significant attachment distress and unmet needs in our connection for a long time, which created vulnerability that I didn't handle with integrity.",accountability_repair,The speaker owes the other person a repair / apology / concrete next step.,Likert 1-7 strongly disagree to strongly agree
Blame_Relocation,V09_BR,Therapeutic_Strong,"I made choices that broke our agreements, and I own that fully. I also want to acknowledge that I was experiencing significant attachment distress and unmet needs in our connection for a long time, which created vulnerability that I didn't handle with integrity.",accountability_harm,How harmful was the speaker's behavior?,Likert 1-7 not at all harmful to extremely harmful
Blame_Relocation,V09_BR,Therapeutic_Strong,"I made choices that broke our agreements, and I own that fully. I also want to acknowledge that I was experiencing significant attachment distress and unmet needs in our connection for a long time, which created vulnerability that I didn't handle with integrity.",credibility,How credible / believable was the speaker?,Likert 1-7 not at all credible to extremely credible
Blame_Relocation,V09_BR,Therapeutic_Strong,"I made choices that broke our agreements, and I own that fully. I also want to acknowledge that I was experiencing significant attachment distress and unmet needs in our connection for a long time, which created vulnerability that I didn't handle with integrity.",emotional_maturity,How emotionally mature did the speaker sound?,Likert 1-7 very immature to very emotionally mature
Blame_Relocation,V09_BR,Therapeutic_Strong,"I made choices that broke our agreements, and I own that fully. I also want to acknowledge that I was experiencing significant attachment distress and unmet needs in our connection for a long time, which created vulnerability that I didn't handle with integrity.",blame_assignment,"Who is primarily at fault here? 1 = other person entirely, 7 = speaker entirely",Likert 1-7
Blame_Relocation,V09_BR,Therapeutic_Strong,"I made choices that broke our agreements, and I own that fully. I also want to acknowledge that I was experiencing significant attachment distress and unmet needs in our connection for a long time, which created vulnerability that I didn't handle with integrity.",consequence_endorsement,Should there be consequences for the speaker's behavior?,Likert 1-7 strongly disagree to strongly agree
Blame_Relocation,V09_BR,Therapeutic_Strong,"I made choices that broke our agreements, and I own that fully. I also want to acknowledge that I was experiencing significant attachment distress and unmet needs in our connection for a long time, which created vulnerability that I didn't handle with integrity.",safety_perception,Did the speaker sound psychologically safe / regulated?,Likert 1-7 not at all to very
Blame_Relocation,V09_BR,Therapeutic_Strong,"I made choices that broke our agreements, and I own that fully. I also want to acknowledge that I was experiencing significant attachment distress and unmet needs in our connection for a long time, which created vulnerability that I didn't handle with integrity.",therapy_language_check,Did the speaker use clinical / therapeutic / mental-health language?,Likert 1-7 not at all to very much
Reality_Dissolution,V10_RD,Blunt,That never happened. You're making things up.,accountability_responsibility,The speaker should take responsibility for what happened.,Likert 1-7 strongly disagree to strongly agree
Reality_Dissolution,V10_RD,Blunt,That never happened. You're making things up.,accountability_repair,The speaker owes the other person a repair / apology / concrete next step.,Likert 1-7 strongly disagree to strongly agree
Reality_Dissolution,V10_RD,Blunt,That never happened. You're making things up.,accountability_harm,How harmful was the speaker's behavior?,Likert 1-7 not at all harmful to extremely harmful
Reality_Dissolution,V10_RD,Blunt,That never happened. You're making things up.,credibility,How credible / believable was the speaker?,Likert 1-7 not at all credible to extremely credible
Reality_Dissolution,V10_RD,Blunt,That never happened. You're making things up.,emotional_maturity,How emotionally mature did the speaker sound?,Likert 1-7 very immature to very emotionally mature
Reality_Dissolution,V10_RD,Blunt,That never happened. You're making things up.,blame_assignment,"Who is primarily at fault here? 1 = other person entirely, 7 = speaker entirely",Likert 1-7
Reality_Dissolution,V10_RD,Blunt,That never happened. You're making things up.,consequence_endorsement,Should there be consequences for the speaker's behavior?,Likert 1-7 strongly disagree to strongly agree
Reality_Dissolution,V10_RD,Blunt,That never happened. You're making things up.,safety_perception,Did the speaker sound psychologically safe / regulated?,Likert 1-7 not at all to very
Reality_Dissolution,V10_RD,Blunt,That never happened. You're making things up.,therapy_language_check,Did the speaker use clinical / therapeutic / mental-health language?,Likert 1-7 not at all to very much
Reality_Dissolution,V10_RD,Neutral,I don't remember it that way.,accountability_responsibility,The speaker should take responsibility for what happened.,Likert 1-7 strongly disagree to strongly agree
Reality_Dissolution,V10_RD,Neutral,I don't remember it that way.,accountability_repair,The speaker owes the other person a repair / apology / concrete next step.,Likert 1-7 strongly disagree to strongly agree
Reality_Dissolution,V10_RD,Neutral,I don't remember it that way.,accountability_harm,How harmful was the speaker's behavior?,Likert 1-7 not at all harmful to extremely harmful
Reality_Dissolution,V10_RD,Neutral,I don't remember it that way.,credibility,How credible / believable was the speaker?,Likert 1-7 not at all credible to extremely credible
Reality_Dissolution,V10_RD,Neutral,I don't remember it that way.,emotional_maturity,How emotionally mature did the speaker sound?,Likert 1-7 very immature to very emotionally mature
Reality_Dissolution,V10_RD,Neutral,I don't remember it that way.,blame_assignment,"Who is primarily at fault here? 1 = other person entirely, 7 = speaker entirely",Likert 1-7
Reality_Dissolution,V10_RD,Neutral,I don't remember it that way.,consequence_endorsement,Should there be consequences for the speaker's behavior?,Likert 1-7 strongly disagree to strongly agree
Reality_Dissolution,V10_RD,Neutral,I don't remember it that way.,safety_perception,Did the speaker sound psychologically safe / regulated?,Likert 1-7 not at all to very
Reality_Dissolution,V10_RD,Neutral,I don't remember it that way.,therapy_language_check,Did the speaker use clinical / therapeutic / mental-health language?,Likert 1-7 not at all to very much
Reality_Dissolution,V10_RD,Therapeutic_Mild,"My memory of that is different from yours. I'm not trying to say you're wrong, I just genuinely experienced it another way, and I don't want either of us to feel erased.",accountability_responsibility,The speaker should take responsibility for what happened.,Likert 1-7 strongly disagree to strongly agree
Reality_Dissolution,V10_RD,Therapeutic_Mild,"My memory of that is different from yours. I'm not trying to say you're wrong, I just genuinely experienced it another way, and I don't want either of us to feel erased.",accountability_repair,The speaker owes the other person a repair / apology / concrete next step.,Likert 1-7 strongly disagree to strongly agree
Reality_Dissolution,V10_RD,Therapeutic_Mild,"My memory of that is different from yours. I'm not trying to say you're wrong, I just genuinely experienced it another way, and I don't want either of us to feel erased.",accountability_harm,How harmful was the speaker's behavior?,Likert 1-7 not at all harmful to extremely harmful
Reality_Dissolution,V10_RD,Therapeutic_Mild,"My memory of that is different from yours. I'm not trying to say you're wrong, I just genuinely experienced it another way, and I don't want either of us to feel erased.",credibility,How credible / believable was the speaker?,Likert 1-7 not at all credible to extremely credible
Reality_Dissolution,V10_RD,Therapeutic_Mild,"My memory of that is different from yours. I'm not trying to say you're wrong, I just genuinely experienced it another way, and I don't want either of us to feel erased.",emotional_maturity,How emotionally mature did the speaker sound?,Likert 1-7 very immature to very emotionally mature
Reality_Dissolution,V10_RD,Therapeutic_Mild,"My memory of that is different from yours. I'm not trying to say you're wrong, I just genuinely experienced it another way, and I don't want either of us to feel erased.",blame_assignment,"Who is primarily at fault here? 1 = other person entirely, 7 = speaker entirely",Likert 1-7
Reality_Dissolution,V10_RD,Therapeutic_Mild,"My memory of that is different from yours. I'm not trying to say you're wrong, I just genuinely experienced it another way, and I don't want either of us to feel erased.",consequence_endorsement,Should there be consequences for the speaker's behavior?,Likert 1-7 strongly disagree to strongly agree
Reality_Dissolution,V10_RD,Therapeutic_Mild,"My memory of that is different from yours. I'm not trying to say you're wrong, I just genuinely experienced it another way, and I don't want either of us to feel erased.",safety_perception,Did the speaker sound psychologically safe / regulated?,Likert 1-7 not at all to very
Reality_Dissolution,V10_RD,Therapeutic_Mild,"My memory of that is different from yours. I'm not trying to say you're wrong, I just genuinely experienced it another way, and I don't want either of us to feel erased.",therapy_language_check,Did the speaker use clinical / therapeutic / mental-health language?,Likert 1-7 not at all to very much
Reality_Dissolution,V10_RD,Therapeutic_Strong,"I honor that that's your lived experience of what happened. My embodied experience of that same moment was really different. I think we're both holding valid realities, and I don't think either version needs to overwrite the other.",accountability_responsibility,The speaker should take responsibility for what happened.,Likert 1-7 strongly disagree to strongly agree
Reality_Dissolution,V10_RD,Therapeutic_Strong,"I honor that that's your lived experience of what happened. My embodied experience of that same moment was really different. I think we're both holding valid realities, and I don't think either version needs to overwrite the other.",accountability_repair,The speaker owes the other person a repair / apology / concrete next step.,Likert 1-7 strongly disagree to strongly agree
Reality_Dissolution,V10_RD,Therapeutic_Strong,"I honor that that's your lived experience of what happened. My embodied experience of that same moment was really different. I think we're both holding valid realities, and I don't think either version needs to overwrite the other.",accountability_harm,How harmful was the speaker's behavior?,Likert 1-7 not at all harmful to extremely harmful
Reality_Dissolution,V10_RD,Therapeutic_Strong,"I honor that that's your lived experience of what happened. My embodied experience of that same moment was really different. I think we're both holding valid realities, and I don't think either version needs to overwrite the other.",credibility,How credible / believable was the speaker?,Likert 1-7 not at all credible to extremely credible
Reality_Dissolution,V10_RD,Therapeutic_Strong,"I honor that that's your lived experience of what happened. My embodied experience of that same moment was really different. I think we're both holding valid realities, and I don't think either version needs to overwrite the other.",emotional_maturity,How emotionally mature did the speaker sound?,Likert 1-7 very immature to very emotionally mature
Reality_Dissolution,V10_RD,Therapeutic_Strong,"I honor that that's your lived experience of what happened. My embodied experience of that same moment was really different. I think we're both holding valid realities, and I don't think either version needs to overwrite the other.",blame_assignment,"Who is primarily at fault here? 1 = other person entirely, 7 = speaker entirely",Likert 1-7
Reality_Dissolution,V10_RD,Therapeutic_Strong,"I honor that that's your lived experience of what happened. My embodied experience of that same moment was really different. I think we're both holding valid realities, and I don't think either version needs to overwrite the other.",consequence_endorsement,Should there be consequences for the speaker's behavior?,Likert 1-7 strongly disagree to strongly agree
Reality_Dissolution,V10_RD,Therapeutic_Strong,"I honor that that's your lived experience of what happened. My embodied experience of that same moment was really different. I think we're both holding valid realities, and I don't think either version needs to overwrite the other.",safety_perception,Did the speaker sound psychologically safe / regulated?,Likert 1-7 not at all to very
Reality_Dissolution,V10_RD,Therapeutic_Strong,"I honor that that's your lived experience of what happened. My embodied experience of that same moment was really different. I think we're both holding valid realities, and I don't think either version needs to overwrite the other.",therapy_language_check,Did the speaker use clinical / therapeutic / mental-health language?,Likert 1-7 not at all to very much
Reality_Dissolution,V11_RD,Blunt,I never said that. You're lying.,accountability_responsibility,The speaker should take responsibility for what happened.,Likert 1-7 strongly disagree to strongly agree
Reality_Dissolution,V11_RD,Blunt,I never said that. You're lying.,accountability_repair,The speaker owes the other person a repair / apology / concrete next step.,Likert 1-7 strongly disagree to strongly agree
Reality_Dissolution,V11_RD,Blunt,I never said that. You're lying.,accountability_harm,How harmful was the speaker's behavior?,Likert 1-7 not at all harmful to extremely harmful
Reality_Dissolution,V11_RD,Blunt,I never said that. You're lying.,credibility,How credible / believable was the speaker?,Likert 1-7 not at all credible to extremely credible
Reality_Dissolution,V11_RD,Blunt,I never said that. You're lying.,emotional_maturity,How emotionally mature did the speaker sound?,Likert 1-7 very immature to very emotionally mature
Reality_Dissolution,V11_RD,Blunt,I never said that. You're lying.,blame_assignment,"Who is primarily at fault here? 1 = other person entirely, 7 = speaker entirely",Likert 1-7
Reality_Dissolution,V11_RD,Blunt,I never said that. You're lying.,consequence_endorsement,Should there be consequences for the speaker's behavior?,Likert 1-7 strongly disagree to strongly agree
Reality_Dissolution,V11_RD,Blunt,I never said that. You're lying.,safety_perception,Did the speaker sound psychologically safe / regulated?,Likert 1-7 not at all to very
Reality_Dissolution,V11_RD,Blunt,I never said that. You're lying.,therapy_language_check,Did the speaker use clinical / therapeutic / mental-health language?,Likert 1-7 not at all to very much
Reality_Dissolution,V11_RD,Neutral,I don't think I said it like that.,accountability_responsibility,The speaker should take responsibility for what happened.,Likert 1-7 strongly disagree to strongly agree
Reality_Dissolution,V11_RD,Neutral,I don't think I said it like that.,accountability_repair,The speaker owes the other person a repair / apology / concrete next step.,Likert 1-7 strongly disagree to strongly agree
Reality_Dissolution,V11_RD,Neutral,I don't think I said it like that.,accountability_harm,How harmful was the speaker's behavior?,Likert 1-7 not at all harmful to extremely harmful
Reality_Dissolution,V11_RD,Neutral,I don't think I said it like that.,credibility,How credible / believable was the speaker?,Likert 1-7 not at all credible to extremely credible
Reality_Dissolution,V11_RD,Neutral,I don't think I said it like that.,emotional_maturity,How emotionally mature did the speaker sound?,Likert 1-7 very immature to very emotionally mature
Reality_Dissolution,V11_RD,Neutral,I don't think I said it like that.,blame_assignment,"Who is primarily at fault here? 1 = other person entirely, 7 = speaker entirely",Likert 1-7
Reality_Dissolution,V11_RD,Neutral,I don't think I said it like that.,consequence_endorsement,Should there be consequences for the speaker's behavior?,Likert 1-7 strongly disagree to strongly agree
Reality_Dissolution,V11_RD,Neutral,I don't think I said it like that.,safety_perception,Did the speaker sound psychologically safe / regulated?,Likert 1-7 not at all to very
Reality_Dissolution,V11_RD,Neutral,I don't think I said it like that.,therapy_language_check,Did the speaker use clinical / therapeutic / mental-health language?,Likert 1-7 not at all to very much
Reality_Dissolution,V11_RD,Therapeutic_Mild,"Looking at that message, I can see how it came across. That's not what I felt like I was communicating in the moment, but I understand why you read it that way.",accountability_responsibility,The speaker should take responsibility for what happened.,Likert 1-7 strongly disagree to strongly agree
Reality_Dissolution,V11_RD,Therapeutic_Mild,"Looking at that message, I can see how it came across. That's not what I felt like I was communicating in the moment, but I understand why you read it that way.",accountability_repair,The speaker owes the other person a repair / apology / concrete next step.,Likert 1-7 strongly disagree to strongly agree
Reality_Dissolution,V11_RD,Therapeutic_Mild,"Looking at that message, I can see how it came across. That's not what I felt like I was communicating in the moment, but I understand why you read it that way.",accountability_harm,How harmful was the speaker's behavior?,Likert 1-7 not at all harmful to extremely harmful
Reality_Dissolution,V11_RD,Therapeutic_Mild,"Looking at that message, I can see how it came across. That's not what I felt like I was communicating in the moment, but I understand why you read it that way.",credibility,How credible / believable was the speaker?,Likert 1-7 not at all credible to extremely credible
Reality_Dissolution,V11_RD,Therapeutic_Mild,"Looking at that message, I can see how it came across. That's not what I felt like I was communicating in the moment, but I understand why you read it that way.",emotional_maturity,How emotionally mature did the speaker sound?,Likert 1-7 very immature to very emotionally mature
Reality_Dissolution,V11_RD,Therapeutic_Mild,"Looking at that message, I can see how it came across. That's not what I felt like I was communicating in the moment, but I understand why you read it that way.",blame_assignment,"Who is primarily at fault here? 1 = other person entirely, 7 = speaker entirely",Likert 1-7
Reality_Dissolution,V11_RD,Therapeutic_Mild,"Looking at that message, I can see how it came across. That's not what I felt like I was communicating in the moment, but I understand why you read it that way.",consequence_endorsement,Should there be consequences for the speaker's behavior?,Likert 1-7 strongly disagree to strongly agree
Reality_Dissolution,V11_RD,Therapeutic_Mild,"Looking at that message, I can see how it came across. That's not what I felt like I was communicating in the moment, but I understand why you read it that way.",safety_perception,Did the speaker sound psychologically safe / regulated?,Likert 1-7 not at all to very
Reality_Dissolution,V11_RD,Therapeutic_Mild,"Looking at that message, I can see how it came across. That's not what I felt like I was communicating in the moment, but I understand why you read it that way.",therapy_language_check,Did the speaker use clinical / therapeutic / mental-health language?,Likert 1-7 not at all to very much
